Step,Value
0,1.0245468616485596
100,0.8594495058059692
200,0.901423454284668
300,0.8827548027038574
400,0.9000893831253052
500,0.8713206052780151
600,0.8788158893585205
700,0.9010371565818787
800,0.8700110912322998
900,0.8652320504188538
1000,0.8521863222122192
1100,0.8685200214385986
1200,0.8660882711410522
1300,0.8541064262390137
1400,0.8660003542900085
1500,0.8708152770996094
1600,0.8625243902206421
1700,0.8703304529190063
1800,0.8411004543304443
1900,0.8552870154380798
2000,0.8571043014526367
2100,0.8482998609542847
2200,0.8497277498245239
2300,0.8499670028686523
2400,0.8503851294517517
2500,0.8495660424232483
2600,0.8456774950027466
2700,0.8444952964782715
2800,0.8444867730140686
2900,0.847563624382019
3000,0.8487336039543152
3100,0.8479082584381104
3200,0.823229193687439
3300,0.8310754299163818
3400,0.8300455808639526
3500,0.8280571103096008
3600,0.8257625699043274
3700,0.8053267598152161
3800,0.8396357297897339
3900,0.8098776936531067
4000,0.8103144764900208
4100,0.8066122531890869
4200,0.8055468201637268
4300,0.8173055648803711
4400,0.7887294888496399
4500,0.8127349019050598
4600,0.791172444820404
4700,0.7877897620201111
4800,0.7749471068382263
4900,0.7746654152870178
5000,0.7775170803070068
5100,0.7801849246025085
5200,0.7709813117980957
5300,0.7594402432441711
5400,0.7527604103088379
5500,0.7570090889930725
5600,0.754002571105957
5700,0.7527101039886475
5800,0.7340093851089478
5900,0.7289769649505615
6000,0.747117280960083
6100,0.7374539375305176
6200,0.699650228023529
6300,0.7105726599693298
6400,0.7144968509674072
6500,0.7121259570121765
6600,0.7159924507141113
6700,0.7054234743118286
6800,0.6968578100204468
6900,0.7029499411582947
7000,0.7100992202758789
7100,0.6892850399017334
7200,0.6828047037124634
7300,0.6737299561500549
7400,0.665630578994751
7500,0.6961661577224731
7600,0.6763810515403748
7700,0.6689424514770508
7800,0.6646172404289246
7900,0.6627426743507385
8000,0.6595430374145508
8100,0.6532835364341736
8200,0.6652711033821106
8300,0.6828334331512451
8400,0.644112229347229
8500,0.6421255469322205
8600,0.6518336534500122
8700,0.629095733165741
8800,0.6194010972976685
8900,0.6142174601554871
9000,0.6269363164901733
9100,0.6250370740890503
9200,0.6266551613807678
9300,0.6244269013404846
9400,0.6358458995819092
9500,0.6140140295028687
9600,0.6131864190101624
9700,0.624172031879425
9800,0.6018758416175842
9900,0.6083898544311523
10000,0.5742210149765015
10100,0.5778461694717407
10200,0.5844563245773315
10300,0.583733856678009
10400,0.5579066276550293
10500,0.5500539541244507
10600,0.5458119511604309
10700,0.5698630809783936
10800,0.5722150802612305
10900,0.5548331141471863
11000,0.5601649880409241
11100,0.5398005843162537
11200,0.5624576807022095
11300,0.5489007830619812
11400,0.544888973236084
11500,0.5108212828636169
11600,0.5477317571640015
11700,0.5434979200363159
11800,0.5428318381309509
11900,0.517552375793457
